Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","113","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1553","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","40","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","56","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","895","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","26","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","118","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","839","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","31","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","293","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","122","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","338","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","2621","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","76","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","30","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","925","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4079","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","1115","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","3862","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","376","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","2585","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","61","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1039","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","62","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","102","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","384","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","180","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","1162","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","117","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","345","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","326","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","68","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","65","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","33","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","158","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
